  x,y,z,rho,u,v,w,p
     6.101700,      0.797550,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     6.271190,      0.747395,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     6.440680,      0.702979,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     6.610170,      0.667437,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     6.779660,      0.643279,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     6.949150,      0.632211,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     7.118640,      0.631579,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     7.288140,      0.631579,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     7.457630,      0.631579,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     7.627120,      0.631579,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     7.796610,      0.631579,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     7.966100,      0.631579,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     8.135590,      0.631579,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
     8.305090,      0.631579,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
