  x,y,z,rho,u,v,w,p
    -0.552403,      0.597588,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.540562,      0.608320,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.528518,      0.618809,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.516260,      0.629072,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.503819,      0.639082,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.491166,      0.648857,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.478338,      0.658369,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.465317,      0.667636,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.452123,      0.676648,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.438747,      0.685387,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.425207,      0.693871,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.411504,      0.702089,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.397639,      0.710034,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.383622,      0.717704,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.369452,      0.725100,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.355149,      0.732210,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.340705,      0.739036,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.326128,      0.745587,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.311428,      0.751843,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.296607,      0.757814,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.281664,      0.763491,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.266619,      0.768872,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.251473,      0.773968,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.236233,      0.778749,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.220894,      0.783236,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.205473,      0.787426,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.189980,      0.791312,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.174406,      0.794883,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.158761,      0.798158,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.143065,      0.801119,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.127307,      0.803773,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
    -0.111500,      0.806123,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000,      0.000000
